Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Shipping_Cost
ORD-001102,3/6/2023,2023,3,Q1,Spring,CUST-03378,Male,Regular,Europe,Spain,Beauty & Health,Skincare,Retinol Night Cream,60.11,1,0.25,49.52
ORD-001103,11/19/2023,2023,11,Q4,Fall,CUST-02914,Female,New,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,39.55,6,0.05,32.22
ORD-001104,10/9/2022,2022,10,Q4,Fall,CUST-07580,Female,Regular,North America,Mexico,Electronics,Smartphones,Xiaomi 13,706.38,5,0,99.66
ORD-001105,10/23/2022,2022,10,Q4,Fall,CUST-07801,Female,Regular,Asia,Singapore,Electronics,Tablets,Lenovo Tab P12,703.75,6,0,8.96
ORD-001106,11/30/2023,2023,11,Q4,Fall,CUST-01174,Female,New,Europe,Germany,Clothing,Footwear,Puma Running Shoes,136.89,4,0.5,78.27
ORD-001107,6/13/2021,2021,6,Q2,Summer,CUST-04340,Male,New,Europe,Italy,Clothing,Men's Wear,Classic T-Shirt,34.42,8,0.05,6.51
ORD-001108,11/8/2023,2023,11,Q4,Fall,CUST-05259,Male,Premium,Europe,Germany,Beauty & Health,Skincare,Retinol Night Cream,71.1,1,0,78.08
ORD-001109,2/4/2024,2024,2,Q1,Winter,CUST-06436,Male,Regular,North America,Canada,Books & Media,Software,Microsoft Office 365,226.66,1,0.3,18.46
ORD-001110,3/20/2024,2024,3,Q1,Spring,CUST-01765,Female,New,Middle East,Kuwait,Books & Media,Software,Antivirus Pro,26.89,1,0,33.02
ORD-001111,10/22/2023,2023,10,Q4,Fall,CUST-05681,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Moisturizing Cream,11.19,2,0.25,42.99
ORD-001112,1/15/2022,2022,1,Q1,Winter,CUST-01241,Male,VIP,Middle East,Kuwait,Home & Kitchen,Furniture,Study Desk,157.46,1,0.4,81.3
ORD-001113,5/17/2021,2021,5,Q2,Spring,CUST-05127,Male,Regular,Asia,India,Electronics,Smartphones,Google Pixel 7,690.82,2,0.2,6.75
ORD-001114,11/2/2022,2022,11,Q4,Fall,CUST-01656,Female,New,North America,Canada,Clothing,Footwear,Puma Running Shoes,173.53,2,0,14.18
ORD-001115,10/28/2022,2022,10,Q4,Fall,CUST-02806,Female,Regular,Asia,South Korea,Electronics,Tablets,Amazon Fire HD 10,884.97,1,0.5,21.51
ORD-001116,11/21/2023,2023,11,Q4,Fall,CUST-06500,Male,New,Asia,China,Beauty & Health,Supplements,Collagen Peptides,33.3,1,0,8.1
ORD-001117,4/25/2024,2024,4,Q2,Spring,CUST-01186,Female,New,North America,USA,Electronics,Smartphones,OnePlus 11,952.49,5,0.25,16.54
ORD-001118,9/26/2023,2023,9,Q3,Fall,CUST-02659,Female,Premium,Europe,France,Home & Kitchen,Appliances,Coffee Maker,83.58,2,0.25,85.75
ORD-001119,4/12/2024,2024,4,Q2,Spring,CUST-02792,Female,Regular,North America,Mexico,Books & Media,Books,Rich Dad Poor Dad,10.32,1,0,20.01
ORD-001120,12/10/2021,2021,12,Q4,Winter,CUST-06471,Female,Regular,Asia,India,Home & Kitchen,Appliances,Microwave Oven,163.85,1,0.4,26.55
ORD-001121,1/3/2024,2024,1,Q1,Winter,CUST-04532,Female,Regular,Middle East,Kuwait,Electronics,Laptops,ASUS ZenBook,1213.74,1,0,19.6
ORD-001122,7/22/2023,2023,7,Q3,Summer,CUST-06466,Male,Regular,North America,USA,Beauty & Health,Skincare,Sunscreen SPF50,76.56,10,0.2,7.93
ORD-001123,3/2/2024,2024,3,Q1,Spring,CUST-02405,Female,VIP,Europe,UK,Clothing,Footwear,Nike Air Max,181.73,2,0.4,27.83
ORD-001124,11/5/2021,2021,11,Q4,Fall,CUST-04345,Male,Premium,Europe,UK,Books & Media,Software,Microsoft Office 365,194.31,5,0.05,36.31
ORD-001125,8/4/2023,2023,8,Q3,Summer,CUST-04298,Female,Regular,Asia,South Korea,Beauty & Health,Skincare,Retinol Night Cream,72.85,1,0.4,11.8
ORD-001126,1/10/2022,2022,1,Q1,Winter,CUST-03686,Male,Regular,North America,Mexico,Clothing,Men's Wear,Formal Shirt,95.28,6,0.2,25.41
ORD-001127,9/27/2023,2023,9,Q3,Fall,CUST-06335,Male,Regular,Middle East,Jordan,Home & Kitchen,Appliances,Blender Pro,175.55,4,0.25,41.97
ORD-001128,3/27/2024,2024,3,Q1,Spring,CUST-03365,Male,Regular,Middle East,Saudi Arabia,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,145.8,2,0.4,6.99
ORD-001129,5/29/2023,2023,5,Q2,Spring,CUST-06311,Male,Regular,Asia,Singapore,Home & Kitchen,Appliances,Rice Cooker,216.78,2,0.05,75.37
ORD-001130,11/19/2022,2022,11,Q4,Fall,CUST-02927,Female,VIP,Asia,India,Books & Media,Books,Atomic Habits,18.51,2,0.25,2.73
ORD-001131,12/16/2023,2023,12,Q4,Winter,CUST-05054,Female,Premium,Asia,India,Clothing,Footwear,Adidas Ultraboost,53.93,3,0.4,15.79
ORD-001132,4/12/2024,2024,4,Q2,Spring,CUST-07476,Female,New,Europe,France,Books & Media,Software,Photo Editing Suite,134.36,2,0,34.82
ORD-001133,8/10/2023,2023,8,Q3,Summer,CUST-06616,Female,New,Middle East,Jordan,Clothing,Footwear,Adidas Ultraboost,105.3,3,0.1,7.82
ORD-001134,7/29/2023,2023,7,Q3,Summer,CUST-04220,Female,New,Middle East,Egypt,Electronics,Laptops,HP Spectre x360,2309.56,3,0,62.56
ORD-001135,8/19/2022,2022,8,Q3,Summer,CUST-02593,Male,Premium,Europe,Spain,Clothing,Women's Wear,Yoga Pants,56.83,2,0.5,89.48
ORD-001136,1/30/2022,2022,1,Q1,Winter,CUST-04306,Male,Regular,Asia,China,Home & Kitchen,Appliances,Blender Pro,80.38,2,0.15,69.45
ORD-001137,5/4/2023,2023,5,Q2,Spring,CUST-05251,Female,Premium,Asia,Japan,Books & Media,Software,Adobe Creative Cloud,71.42,3,0.3,51.28
ORD-001138,7/6/2024,2024,7,Q3,Summer,CUST-06145,Male,New,Middle East,Egypt,Home & Kitchen,Appliances,Rice Cooker,116.52,3,0.25,20.23
ORD-001139,11/22/2023,2023,11,Q4,Fall,CUST-01704,Female,Regular,Middle East,Kuwait,Electronics,Smartphones,OnePlus 11,839.1,2,0,28.07
ORD-001140,8/31/2023,2023,8,Q3,Summer,CUST-06073,Male,Premium,Europe,UK,Electronics,Headphones,Bose QC45,188.79,1,0.15,41.87
ORD-001141,9/9/2022,2022,9,Q3,Fall,CUST-01288,Female,Regular,Middle East,Saudi Arabia,Electronics,Laptops,Lenovo ThinkPad X1,1449.92,2,0.15,9.25
ORD-001142,4/20/2023,2023,4,Q2,Spring,CUST-02925,Female,Premium,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,25.71,1,0.3,9.08
ORD-001143,4/3/2022,2022,4,Q2,Spring,CUST-02132,Female,Premium,Asia,South Korea,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,71.17,1,0.15,4.24
ORD-001144,8/18/2024,2024,8,Q3,Summer,CUST-03494,Male,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Cutting Board Set,113.94,1,0.2,58.89
ORD-001145,4/29/2023,2023,4,Q2,Spring,CUST-05803,Male,Regular,North America,USA,Home & Kitchen,Appliances,Coffee Maker,281.8,1,0,68.63
ORD-001146,8/13/2023,2023,8,Q3,Summer,CUST-05551,Male,Regular,Asia,India,Electronics,Headphones,Bose QC45,54.23,1,0,39
ORD-001147,7/10/2022,2022,7,Q3,Summer,CUST-04465,Female,VIP,Asia,China,Home & Kitchen,Kitchen Tools,Storage Container Set,98.28,2,0.2,9.7
ORD-001148,4/1/2021,2021,4,Q2,Spring,CUST-05307,Male,Regular,Europe,France,Beauty & Health,Skincare,Vitamin C Serum,20.38,1,0.3,60.46
ORD-001149,7/26/2022,2022,7,Q3,Summer,CUST-04089,Male,Regular,Europe,UK,Electronics,Laptops,Dell XPS 15,2189.04,1,0,81.2
ORD-001150,2/6/2022,2022,2,Q1,Winter,CUST-05249,Male,VIP,North America,Mexico,Beauty & Health,Supplements,Multivitamin Pack,25.41,1,0.3,43.01
ORD-001151,1/10/2024,2024,1,Q1,Winter,CUST-01267,Female,Regular,Middle East,Jordan,Home & Kitchen,Furniture,TV Stand,246.84,2,0.15,31.37
ORD-001152,5/25/2023,2023,5,Q2,Spring,CUST-06884,Female,Regular,North America,Canada,Books & Media,Software,VPN Premium 1Y,226.92,1,0.3,13.24
ORD-001153,6/5/2024,2024,6,Q2,Summer,CUST-03669,Male,Regular,Europe,Spain,Clothing,Men's Wear,Hoodie Sweatshirt,87.19,2,0.05,48.7
ORD-001154,12/27/2021,2021,12,Q4,Winter,CUST-05531,Male,Regular,Middle East,Kuwait,Books & Media,Books,Rich Dad Poor Dad,36.45,3,0,14.61
ORD-001155,2/17/2022,2022,2,Q1,Winter,CUST-06280,Female,VIP,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Knife Block Set,121.56,1,0.3,2.98
ORD-001156,5/21/2023,2023,5,Q2,Spring,CUST-01954,Male,VIP,Middle East,Kuwait,Beauty & Health,Supplements,Vitamin D3,76.22,5,0.4,6.89
ORD-001157,5/9/2023,2023,5,Q2,Spring,CUST-07223,Female,Regular,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,55.68,3,0.25,40
ORD-001158,10/24/2024,2024,10,Q4,Fall,CUST-04253,Male,New,Europe,UK,Home & Kitchen,Appliances,Rice Cooker,286.83,1,0.3,7.02
ORD-001159,10/3/2022,2022,10,Q4,Fall,CUST-06679,Female,New,Asia,Singapore,Electronics,Smartphones,Xiaomi 13,984.9,2,0.25,4.79
ORD-001160,3/5/2023,2023,3,Q1,Spring,CUST-02935,Female,Regular,North America,USA,Clothing,Footwear,Converse Chuck Taylor,109.15,2,0,9.17
ORD-001161,5/1/2024,2024,5,Q2,Spring,CUST-06266,Male,New,Europe,Germany,Books & Media,Software,Adobe Creative Cloud,125.85,3,0.15,5.34
ORD-001162,8/11/2023,2023,8,Q3,Summer,CUST-04404,Female,Regular,Europe,UK,Electronics,Smartphones,Xiaomi 13,478.96,1,0.1,47.35
ORD-001163,1/30/2024,2024,1,Q1,Winter,CUST-02697,Male,Regular,North America,Mexico,Books & Media,Software,Adobe Creative Cloud,160,7,0,41.95
ORD-001164,1/27/2024,2024,1,Q1,Winter,CUST-02060,Male,Regular,North America,USA,Beauty & Health,Supplements,Multivitamin Pack,63.92,1,0,10.74
ORD-001165,9/2/2023,2023,9,Q3,Fall,CUST-01303,Female,New,Asia,China,Electronics,Tablets,Samsung Galaxy Tab S9,836.85,1,0.5,47.76
ORD-001166,9/12/2022,2022,9,Q3,Fall,CUST-02442,Male,Regular,Middle East,Kuwait,Beauty & Health,Supplements,Vitamin D3,49.85,1,0.5,7.24
ORD-001167,8/8/2023,2023,8,Q3,Summer,CUST-02055,Male,New,Middle East,Saudi Arabia,Books & Media,Software,Photo Editing Suite,52.34,3,0.15,37.89
ORD-001168,2/18/2022,2022,2,Q1,Winter,CUST-07746,Male,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,128.35,2,0,56.41
ORD-001169,4/6/2023,2023,4,Q2,Spring,CUST-02736,Male,Regular,Middle East,Jordan,Electronics,Laptops,HP Spectre x360,962.44,2,0.15,88.13
ORD-001170,3/1/2022,2022,3,Q1,Spring,CUST-01494,Male,New,Europe,Italy,Electronics,Laptops,Lenovo ThinkPad X1,2367.35,2,0.2,36.73
ORD-001171,11/28/2023,2023,11,Q4,Fall,CUST-06325,Male,Premium,Europe,Germany,Beauty & Health,Skincare,Retinol Night Cream,44.1,1,0.4,45.8
ORD-001172,12/12/2021,2021,12,Q4,Winter,CUST-05066,Female,Premium,North America,USA,Clothing,Footwear,Nike Air Max,83.28,2,0.1,14.24
ORD-001173,6/20/2024,2024,6,Q2,Summer,CUST-03016,Female,VIP,Middle East,Egypt,Books & Media,Books,Deep Work,23.28,3,0.5,71.26
ORD-001174,10/4/2023,2023,10,Q4,Fall,CUST-07603,Female,New,North America,USA,Clothing,Women's Wear,Maxi Skirt,75.31,2,0,5.58
ORD-001175,7/31/2023,2023,7,Q3,Summer,CUST-07654,Female,VIP,Asia,Singapore,Beauty & Health,Supplements,Omega-3 Fish Oil,64.62,1,0,13.17
ORD-001176,9/2/2023,2023,9,Q3,Fall,CUST-03019,Male,VIP,Europe,Spain,Books & Media,Books,Atomic Habits,39.23,6,0,11.13
ORD-001177,8/15/2023,2023,8,Q3,Summer,CUST-02433,Male,Regular,Middle East,Jordan,Home & Kitchen,Appliances,Air Fryer 5.5L,249.51,5,0.1,59.97
ORD-001178,11/6/2023,2023,11,Q4,Fall,CUST-01243,Male,Regular,Asia,South Korea,Books & Media,Software,Microsoft Office 365,100.25,1,0.3,6.77
ORD-001179,4/25/2024,2024,4,Q2,Spring,CUST-07743,Male,Regular,Asia,Japan,Home & Kitchen,Appliances,Coffee Maker,193.88,1,0,9.12
ORD-001180,6/12/2023,2023,6,Q2,Summer,CUST-03544,Female,New,North America,Canada,Electronics,Laptops,Dell XPS 15,1929.01,1,0.25,5.32
ORD-001181,5/13/2021,2021,5,Q2,Spring,CUST-05796,Male,New,Middle East,UAE,Electronics,Smartphones,OnePlus 11,829.66,2,0.5,16.24
ORD-001182,10/26/2022,2022,10,Q4,Fall,CUST-07617,Female,New,North America,Canada,Electronics,Headphones,JBL Tune 760NC,31.06,2,0.05,21.27
ORD-001183,7/18/2023,2023,7,Q3,Summer,CUST-01836,Female,Premium,Asia,India,Beauty & Health,Supplements,Vitamin D3,57.12,1,0.05,5.06
ORD-001184,3/5/2022,2022,3,Q1,Spring,CUST-04579,Male,Regular,Middle East,Saudi Arabia,Clothing,Women's Wear,Blouse Top,143.74,2,0.25,44.93
ORD-001185,12/17/2022,2022,12,Q4,Winter,CUST-02352,Female,Regular,Asia,India,Books & Media,Software,Photo Editing Suite,150.75,3,0,15.67
ORD-001186,9/14/2023,2023,9,Q3,Fall,CUST-06412,Male,Regular,North America,USA,Beauty & Health,Skincare,Hyaluronic Acid,46.86,5,0.3,2.44
ORD-001187,10/14/2023,2023,10,Q4,Fall,CUST-01183,Female,New,Asia,China,Electronics,Laptops,HP Spectre x360,1900.26,2,0.4,6.25
ORD-001188,9/30/2023,2023,9,Q3,Fall,CUST-05678,Female,New,North America,Canada,Books & Media,Software,Antivirus Pro,89.95,1,0,76.1
ORD-001189,11/8/2022,2022,11,Q4,Fall,CUST-07789,Male,Regular,Asia,South Korea,Electronics,Laptops,MacBook Air M2,2142.55,4,0.1,73.66
ORD-001190,3/28/2023,2023,3,Q1,Spring,CUST-03215,Male,New,Europe,Spain,Electronics,Headphones,JBL Tune 760NC,171.13,4,0.5,7.39
ORD-001191,1/29/2024,2024,1,Q1,Winter,CUST-02878,Male,Regular,Asia,India,Books & Media,Books,Rich Dad Poor Dad,31.79,5,0.2,52.16
ORD-001192,5/14/2024,2024,5,Q2,Spring,CUST-05572,Male,Premium,Europe,Germany,Books & Media,Software,Adobe Creative Cloud,101.56,2,0,4.27
ORD-001193,11/21/2022,2022,11,Q4,Fall,CUST-06750,Female,New,Asia,China,Home & Kitchen,Appliances,Microwave Oven,186.88,2,0.5,82
ORD-001194,1/15/2023,2023,1,Q1,Winter,CUST-01095,Male,New,Asia,Singapore,Books & Media,Books,Deep Work,38.07,3,0.2,57.58
ORD-001195,10/24/2023,2023,10,Q4,Fall,CUST-01002,Male,Regular,Europe,Italy,Beauty & Health,Skincare,Moisturizing Cream,88.5,3,0.15,77.13
ORD-001196,1/18/2023,2023,1,Q1,Winter,CUST-04646,Male,Premium,Middle East,Jordan,Books & Media,Books,Thinking Fast and Slow,11.23,1,0.2,3.21
ORD-001197,3/13/2023,2023,3,Q1,Spring,CUST-06855,Female,Regular,Europe,France,Electronics,Smartphones,Xiaomi 13,366.47,1,0,49.96
ORD-001198,4/9/2024,2024,4,Q2,Spring,CUST-01179,Male,Premium,Middle East,Egypt,Beauty & Health,Supplements,Whey Protein 2kg,37.21,1,0.05,11.01
ORD-001199,4/26/2022,2022,4,Q2,Spring,CUST-04293,Male,VIP,North America,USA,Beauty & Health,Skincare,Sunscreen SPF50,19.97,1,0,63.68
ORD-001200,9/9/2023,2023,9,Q3,Fall,CUST-07826,Male,Regular,North America,Mexico,Electronics,Laptops,HP Spectre x360,1729.64,3,0.4,17.99
ORD-001201,12/14/2022,2022,12,Q4,Winter,CUST-04084,Female,New,Middle East,Kuwait,Beauty & Health,Supplements,Multivitamin Pack,48.6,1,0,47.57
ORD-001202,2/21/2023,2023,2,Q1,Winter,CUST-01739,Female,Premium,Middle East,Kuwait,Books & Media,Books,Thinking Fast and Slow,21.87,1,0.4,6.54
ORD-001203,10/3/2023,2023,10,Q4,Fall,CUST-06709,Female,Regular,Europe,UK,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,29.94,3,0.4,9.96
ORD-001204,1/8/2023,2023,1,Q1,Winter,CUST-06811,Male,Regular,Asia,China,Electronics,Tablets,iPad Pro 12.9,551.36,1,0,4.52
ORD-001205,10/4/2024,2024,10,Q4,Fall,CUST-05344,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,391.74,2,0.2,90.35
ORD-001206,10/11/2023,2023,10,Q4,Fall,CUST-03147,Male,Regular,Asia,South Korea,Beauty & Health,Supplements,Omega-3 Fish Oil,66.06,1,0.3,2.4
ORD-001207,5/2/2023,2023,5,Q2,Spring,CUST-07291,Female,Regular,North America,Mexico,Home & Kitchen,Furniture,Bedside Table,334.82,1,0.25,8.26
ORD-001208,5/19/2023,2023,5,Q2,Spring,CUST-07311,Female,Premium,Asia,South Korea,Books & Media,Books,Rich Dad Poor Dad,13.93,8,0.15,45.63
ORD-001209,1/28/2023,2023,1,Q1,Winter,CUST-02312,Male,Regular,Europe,UK,Electronics,Smartphones,OnePlus 11,869.36,1,0.4,15.42
ORD-001210,8/3/2021,2021,8,Q3,Summer,CUST-06023,Male,Premium,Asia,Japan,Home & Kitchen,Appliances,Microwave Oven,145.61,2,0.25,3.07
ORD-001211,5/4/2022,2022,5,Q2,Spring,CUST-07229,Male,Regular,Middle East,Kuwait,Electronics,Laptops,HP Spectre x360,1947.37,1,0,9.95
ORD-001212,12/2/2023,2023,12,Q4,Winter,CUST-07569,Female,VIP,North America,USA,Books & Media,Software,VPN Premium 1Y,183.52,2,0.3,72.2
ORD-001213,10/19/2022,2022,10,Q4,Fall,CUST-03802,Male,Premium,North America,USA,Home & Kitchen,Appliances,Microwave Oven,50.56,6,0,61.44
ORD-001214,2/21/2022,2022,2,Q1,Winter,CUST-06502,Male,New,Middle East,Kuwait,Beauty & Health,Skincare,Retinol Night Cream,54.33,7,0.5,29.29
ORD-001215,11/16/2022,2022,11,Q4,Fall,CUST-02612,Male,Regular,Middle East,Egypt,Home & Kitchen,Furniture,Office Chair,96.35,5,0.2,4.71
ORD-001216,8/7/2023,2023,8,Q3,Summer,CUST-07259,Male,Regular,Asia,Singapore,Clothing,Footwear,Vans Old Skool,92.82,4,0.3,11.76
ORD-001217,9/20/2024,2024,9,Q3,Fall,CUST-06366,Male,Regular,Europe,UK,Clothing,Women's Wear,High-Waist Jeans,22.05,1,0.3,4.83
ORD-001218,7/26/2024,2024,7,Q3,Summer,CUST-03185,Male,Premium,Asia,Singapore,Clothing,Men's Wear,Formal Shirt,49.54,2,0.5,29.75
ORD-001219,1/29/2023,2023,1,Q1,Winter,CUST-05212,Male,Premium,North America,Mexico,Home & Kitchen,Appliances,Air Fryer 5.5L,261.62,1,0.5,5.52
ORD-001220,6/18/2023,2023,6,Q2,Summer,CUST-06639,Male,VIP,Asia,India,Home & Kitchen,Furniture,Bedside Table,556.73,1,0.15,44.58
ORD-001221,6/28/2023,2023,6,Q2,Summer,CUST-05115,Female,New,Middle East,Saudi Arabia,Clothing,Women's Wear,Yoga Pants,32.14,2,0.5,7.21
ORD-001222,12/6/2023,2023,12,Q4,Winter,CUST-07860,Female,Regular,North America,Canada,Books & Media,Software,Photo Editing Suite,141.37,5,0,74.06
ORD-001223,3/22/2023,2023,3,Q1,Spring,CUST-07812,Male,New,Asia,Japan,Clothing,Women's Wear,Maxi Skirt,48.7,1,0,28.03
ORD-001224,9/15/2022,2022,9,Q3,Fall,CUST-05641,Male,Regular,North America,Mexico,Books & Media,Books,The Psychology of Money,27.04,1,0,2.24
ORD-001225,10/21/2021,2021,10,Q4,Fall,CUST-01133,Male,New,North America,USA,Electronics,Laptops,Dell XPS 15,876.84,1,0,25.27
ORD-001226,9/28/2022,2022,9,Q3,Fall,CUST-07699,Female,Regular,Asia,South Korea,Beauty & Health,Supplements,Whey Protein 2kg,17.95,8,0,5.17
ORD-001227,7/2/2023,2023,7,Q3,Summer,CUST-05830,Male,VIP,Middle East,Egypt,Electronics,Headphones,Sony WH-1000XM5,351.04,1,0.05,39.23
ORD-001228,7/20/2023,2023,7,Q3,Summer,CUST-07333,Male,VIP,Middle East,UAE,Books & Media,Books,The Psychology of Money,19.45,1,0.2,5.05
ORD-001229,3/25/2023,2023,3,Q1,Spring,CUST-04570,Female,Premium,Asia,South Korea,Clothing,Men's Wear,Formal Shirt,100.82,3,0.1,9.97
ORD-001230,5/5/2023,2023,5,Q2,Spring,CUST-03311,Male,VIP,Middle East,UAE,Electronics,Smartphones,iPhone 14,1114.49,2,0.2,15.56
ORD-001231,10/29/2024,2024,10,Q4,Fall,CUST-04521,Female,New,Asia,India,Electronics,Tablets,Huawei MatePad 11,927.05,5,0.4,10.51
ORD-001232,8/23/2023,2023,8,Q3,Summer,CUST-05325,Male,New,Asia,China,Books & Media,Books,Rich Dad Poor Dad,26.03,2,0.4,6.86
ORD-001233,8/21/2023,2023,8,Q3,Summer,CUST-07576,Female,Regular,Asia,Singapore,Books & Media,Books,Rich Dad Poor Dad,25.87,1,0.5,10.46
ORD-001234,2/7/2023,2023,2,Q1,Winter,CUST-04723,Male,Premium,North America,USA,Electronics,Tablets,Amazon Fire HD 10,172.2,1,0.4,32.95
ORD-001235,4/23/2023,2023,4,Q2,Spring,CUST-04772,Female,VIP,Asia,Japan,Electronics,Smartphones,Google Pixel 7,631.69,2,0,75.52
ORD-001236,8/6/2022,2022,8,Q3,Summer,CUST-02128,Female,Regular,North America,Mexico,Clothing,Women's Wear,Blouse Top,68.83,8,0,28.41
ORD-001237,5/4/2024,2024,5,Q2,Spring,CUST-03182,Male,Regular,North America,Mexico,Clothing,Footwear,Vans Old Skool,100.14,3,0.4,86.05
ORD-001238,6/12/2023,2023,6,Q2,Summer,CUST-05070,Male,New,Europe,UK,Home & Kitchen,Kitchen Tools,Cutting Board Set,65.33,5,0,23.79
ORD-001239,3/18/2022,2022,3,Q1,Spring,CUST-03281,Female,Regular,North America,Canada,Electronics,Tablets,Samsung Galaxy Tab S9,1029.07,4,0.15,26.34
ORD-001240,3/8/2022,2022,3,Q1,Spring,CUST-01738,Male,Premium,Europe,Germany,Books & Media,Software,Antivirus Pro,21.16,4,0,85.85
ORD-001241,10/4/2022,2022,10,Q4,Fall,CUST-06000,Male,VIP,North America,USA,Books & Media,Software,Adobe Creative Cloud,130.74,5,0,13.62
ORD-001242,6/24/2024,2024,6,Q2,Summer,CUST-02635,Male,Regular,Europe,Italy,Electronics,Headphones,AirPods Pro,179.59,1,0,17.31
ORD-001243,4/11/2023,2023,4,Q2,Spring,CUST-06727,Female,Regular,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,15.3,9,0.25,78.09
ORD-001244,4/30/2023,2023,4,Q2,Spring,CUST-03285,Female,Regular,Europe,Italy,Clothing,Footwear,Converse Chuck Taylor,120.25,5,0.4,56.58
ORD-001245,7/27/2023,2023,7,Q3,Summer,CUST-01371,Male,Premium,North America,USA,Books & Media,Books,Rich Dad Poor Dad,16.07,2,0.1,5.53
ORD-001246,10/16/2022,2022,10,Q4,Fall,CUST-07258,Male,Premium,Middle East,Saudi Arabia,Books & Media,Software,Microsoft Office 365,177.46,1,0,71.89
ORD-001247,12/6/2023,2023,12,Q4,Winter,CUST-06879,Female,Regular,Asia,South Korea,Beauty & Health,Skincare,Retinol Night Cream,78.96,2,0.3,37.65
ORD-001248,5/24/2023,2023,5,Q2,Spring,CUST-03710,Female,Regular,Asia,Japan,Clothing,Footwear,Puma Running Shoes,195.15,2,0.15,9.32
ORD-001249,7/18/2023,2023,7,Q3,Summer,CUST-02687,Male,Regular,Middle East,UAE,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,68.12,5,0.25,98.05
ORD-001250,9/11/2024,2024,9,Q3,Fall,CUST-01682,Male,VIP,Middle East,UAE,Books & Media,Software,Antivirus Pro,44.64,2,0.25,18.34
ORD-001251,2/2/2024,2024,2,Q1,Winter,CUST-02451,Male,Regular,Middle East,Jordan,Beauty & Health,Skincare,Hyaluronic Acid,88.9,4,0,2.43
ORD-001252,7/15/2023,2023,7,Q3,Summer,CUST-06462,Male,Regular,North America,Mexico,Home & Kitchen,Appliances,Blender Pro,250.74,7,0.1,49.95
ORD-001253,7/1/2022,2022,7,Q3,Summer,CUST-06893,Male,Premium,North America,USA,Books & Media,Software,Adobe Creative Cloud,22.43,1,0.2,55.55
ORD-001254,2/29/2024,2024,2,Q1,Winter,CUST-01818,Female,Regular,Asia,Japan,Books & Media,Software,VPN Premium 1Y,165.75,2,0.4,19.34
ORD-001255,2/22/2024,2024,2,Q1,Winter,CUST-03358,Male,Regular,North America,USA,Beauty & Health,Skincare,Sunscreen SPF50,66.66,6,0.4,5.72
ORD-001256,11/2/2021,2021,11,Q4,Fall,CUST-01527,Male,New,North America,USA,Clothing,Footwear,Converse Chuck Taylor,67.78,5,0.1,2.36
ORD-001257,3/29/2023,2023,3,Q1,Spring,CUST-04062,Female,Regular,Europe,Spain,Books & Media,Books,The Psychology of Money,39.71,2,0.15,67.31
ORD-001258,8/25/2023,2023,8,Q3,Summer,CUST-07752,Male,Regular,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,14.75,6,0.25,10.97
ORD-001259,6/18/2021,2021,6,Q2,Summer,CUST-07949,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Supplements,Omega-3 Fish Oil,17.87,2,0.05,39.87
ORD-001260,10/10/2023,2023,10,Q4,Fall,CUST-06184,Female,Regular,Europe,France,Clothing,Men's Wear,Classic T-Shirt,56.23,3,0.25,50.4
ORD-001261,10/14/2023,2023,10,Q4,Fall,CUST-06142,Male,New,North America,Canada,Clothing,Women's Wear,Blouse Top,51.67,1,0.2,59.19
ORD-001262,10/31/2022,2022,10,Q4,Fall,CUST-07872,Male,Premium,North America,Mexico,Clothing,Men's Wear,Formal Shirt,49.76,2,0,14.65
ORD-001263,1/12/2024,2024,1,Q1,Winter,CUST-07509,Male,New,North America,USA,Books & Media,Software,Photo Editing Suite,78.25,1,0,5.14
ORD-001264,7/15/2022,2022,7,Q3,Summer,CUST-03553,Male,Premium,Asia,Japan,Home & Kitchen,Furniture,Bedside Table,472.2,7,0.4,22.63
ORD-001265,4/26/2021,2021,4,Q2,Spring,CUST-04795,Male,New,Middle East,Kuwait,Clothing,Women's Wear,High-Waist Jeans,123.25,10,0,22.33
ORD-001266,10/2/2023,2023,10,Q4,Fall,CUST-01810,Male,Regular,North America,USA,Beauty & Health,Skincare,Vitamin C Serum,74.09,4,0,32.94
ORD-001267,10/26/2022,2022,10,Q4,Fall,CUST-03722,Male,New,North America,USA,Electronics,Tablets,iPad Pro 12.9,802.08,1,0.4,3.69
